,Marka_Model_0,Marka_Model_1,Marka_Model_2,Marka_Model_3,Marka_Model_4,Marka_Model_5,Marka_Model_6,Marka_Model_7,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Konfor Group,Tsi(Turbo Supercharger Injection),Yakit,Max_Güc,Garanti,Aktarma,Renk_Açık Gri,Renk_Açık Kırmızı,Renk_Açık Mavi,Renk_Açık Sarı,Renk_Bakır,Renk_Bej,Renk_Beyaz,Renk_Beyaz Siyah,Renk_Bronz,Renk_Fildişi,Renk_Gri,Renk_Gri Siyah,Renk_Gümüş,Renk_Kahverengi,Renk_Koyu Gri,Renk_Koyu Kırmızı,Renk_Koyu Mor,Renk_Koyu Turuncu,Renk_Kırmızı,Renk_Kırmızı Beyaz,Renk_Kırmızı Siyah,Renk_Lacivert,Renk_Mavi,Renk_Mavi Beyaz,Renk_Mavi Siyah,Renk_Metalik Beyaz,Renk_Metalik Gri,Renk_Metalik Kırmızı,Renk_Metalik Mavi,Renk_Metalik Siyah,Renk_Metalik Yeşil,Renk_Sarı,Renk_Sarı Siyah,Renk_Siyah,Renk_Turuncu,Renk_Yeşil,Kasa_Tipi_Arazi aracı,Kasa_Tipi_Cabriolet,Kasa_Tipi_Cityvan,Kasa_Tipi_Coupe,Kasa_Tipi_Hatchback,Kasa_Tipi_MPV,Kasa_Tipi_Minibüs,Kasa_Tipi_Pick-up,Kasa_Tipi_Sedan,Kasa_Tipi_Wagon,Sanziman,Model_Yili,Konum_Akdeniz Bölgesi,Konum_Ege Bölgesi,Konum_GüneyDoğu Anadolu Bölgesi,Konum_Karadeniz Bölgesi,Konum_Marmara Bölgesi,Konum_İç Anadolu Bölgesi,Fiyat
1263,0,0,1,1,0,1,0,1,186.0,320.0,4.0,48.0,4.8,16.0,7,15,1.6,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,540000
1264,0,0,0,1,0,1,0,0,182.0,230.0,4.0,53.0,5.7,8.0,5,12,1.6,2,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,440000
1265,0,0,0,1,0,1,0,0,182.0,230.0,4.0,53.0,5.7,8.0,5,12,1.6,2,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,1,470000
1266,0,0,1,1,0,1,1,1,174.0,270.0,4.0,60.0,4.8,16.0,0,0,1.5,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,623750
1267,0,0,1,1,0,1,1,1,171.0,300.0,4.0,60.0,5.1,16.0,9,16,1.5,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,0,789650
1268,0,0,1,1,1,0,0,0,196.0,152.0,4.0,46.0,9.2,16.0,0,0,1.6,3,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,1,0,0,599950
1269,0,0,0,1,0,1,0,1,170.0,134.0,4.0,50.0,8.5,16.0,5,8,1.4,3,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,1,0,0,0,0,394900
1270,0,0,1,1,1,0,0,1,166.0,120.0,4.0,40.0,7.4,16.0,7,11,1.2,3,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,1,0,0,395950
1271,0,1,0,1,1,0,1,1,201.0,265.0,4.0,62.0,9.2,16.0,10,16,1.6,3,177,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,1,0,0,649500
1272,0,1,0,1,1,1,0,0,181.0,320.0,4.0,48.0,5.2,16.0,7,13,1.6,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,615000
1273,1,0,0,1,1,1,1,1,188.0,430.0,4.0,54.0,6.3,16.0,14,16,2.0,2,180,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,1800000
1274,1,0,0,1,0,1,1,0,230.0,250.0,4.0,50.0,7.4,16.0,6,14,1.6,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,1,0,0,1023750
1275,1,0,1,0,0,1,0,0,176.0,450.0,4.0,73.0,9.9,16.0,7,11,2.3,2,190,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0,1,0,1105000
1276,1,0,0,0,0,1,0,1,216.0,300.0,4.0,66.0,5.1,16.0,7,13,1.6,2,136,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,1,1210000
1277,1,0,0,0,0,1,0,1,216.0,300.0,4.0,66.0,5.1,16.0,7,12,1.6,2,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,1,1440000
1278,0,0,1,1,1,1,1,0,228.0,300.0,4.0,66.0,5.5,16.0,7,13,1.6,3,156,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,1860000
1279,0,0,1,1,1,1,1,0,240.0,400.0,4.0,66.0,4.3,16.0,7,13,2.0,2,194,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,2095000
1280,0,1,1,1,0,1,0,1,161.0,110.0,3.0,41.0,6.7,12.0,4,12,1.2,3,80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,1,0,0,0,0,347000
1281,0,1,1,1,0,1,0,1,161.0,110.0,3.0,41.0,6.7,12.0,7,14,1.2,1,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,0,0,0,0,387500
1282,0,0,0,1,1,0,0,1,173.0,165.0,4.0,55.0,6.6,16.0,8,14,1.2,3,115,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,566500
1283,0,0,0,1,1,0,0,1,173.0,165.0,4.0,55.0,6.6,16.0,8,14,1.2,3,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,612000
1284,0,0,0,1,1,0,0,1,173.0,165.0,4.0,55.0,6.6,16.0,8,14,1.2,3,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,650000
1285,0,0,0,1,1,0,0,1,183.0,320.0,4.0,55.0,5.3,16.0,10,17,1.6,2,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,674500
1286,0,0,0,1,1,0,0,1,183.0,320.0,4.0,55.0,5.3,16.0,0,0,1.6,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,1,0,0,709950
1287,0,0,0,1,1,0,0,1,183.0,320.0,4.0,55.0,5.3,16.0,10,17,1.6,2,130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,1,0,0,0,0,719900
1288,0,0,0,1,1,0,1,1,200.0,320.0,4.0,56.0,6.4,16.0,5,12,1.6,2,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,1,0,0,0,0,422900
1289,0,0,0,1,1,0,1,1,178.0,130.0,4.0,56.0,7.1,16.0,3,8,1.4,3,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,435000
1290,0,0,0,1,1,0,1,1,193.0,155.0,4.0,56.0,8.4,16.0,5,12,1.6,3,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,0,0,0,0,436500
1291,0,1,0,0,0,0,0,1,203.0,320.0,4.0,62.0,6.1,16.0,11,11,1.6,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,660000
1292,0,0,0,1,1,1,0,0,180.0,230.0,4.0,50.0,4.9,8.0,6,8,1.6,2,92,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,1,0,0,335950
1293,0,1,0,1,1,1,1,1,190.0,205.0,3.0,50.0,5.7,12.0,6,11,1.2,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,392000
1294,0,1,0,0,0,1,0,0,180.0,254.0,4.0,50.0,4.1,8.0,7,16,1.6,2,100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,525900
1295,0,0,0,1,1,1,0,1,185.0,300.0,4.0,53.0,4.7,8.0,8,19,1.6,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,815000
1296,1,0,1,0,0,1,0,1,275.0,380.0,4.0,54.0,9.9,16.0,8,10,2.0,3,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,2955000
1297,0,1,1,1,0,1,1,0,245.0,450.0,6.0,75.0,11.1,24.0,9,15,3.0,3,340,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,4900000
1298,1,0,1,0,0,1,1,0,160.0,200.0,4.0,60.0,5.7,8.0,6,12,1.5,2,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,335000
1299,0,0,0,1,1,1,1,1,168.0,200.0,4.0,45.0,4.3,8.0,4,10,1.5,2,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1,0,340000
1300,1,0,1,0,0,1,1,0,160.0,200.0,4.0,60.0,5.7,8.0,6,11,1.5,2,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,360000
1301,0,0,1,0,0,0,0,0,176.0,220.0,4.0,49.0,4.1,8.0,5,12,1.5,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,377000
1302,0,0,0,1,1,1,1,1,176.0,220.0,4.0,45.0,4.3,8.0,7,14,1.5,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,410000
1303,0,0,0,1,1,1,1,1,176.0,220.0,4.0,45.0,4.3,8.0,7,14,1.5,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,0,0,0,0,418000
1304,0,0,1,0,0,0,0,0,176.0,220.0,4.0,49.0,4.1,8.0,5,12,1.5,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,447000
1305,0,0,1,0,0,0,0,0,192.0,205.0,4.0,47.0,6.8,16.0,7,12,1.2,3,130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,492900
1306,0,0,1,0,0,0,0,0,190.0,250.0,4.0,49.0,4.1,8.0,6,11,1.5,2,110,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,1,510000
1307,0,1,0,0,0,1,1,0,170.0,220.0,4.0,45.0,4.6,8.0,7,14,1.5,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,1,0,0,0,0,0,530000
1308,0,0,1,0,0,0,0,0,187.0,260.0,4.0,47.0,4.1,8.0,7,14,1.5,2,110,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,539900
1309,0,0,1,0,0,0,0,0,187.0,250.0,4.0,47.0,4.1,8.0,7,14,1.5,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,0,1,547000
1310,0,0,1,0,0,0,1,0,182.0,175.0,3.0,40.0,5.8,12.0,5,13,1.0,3,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,380000
1311,1,0,0,1,1,0,0,1,185.0,230.0,3.0,55.0,4.5,12.0,6,15,1.4,2,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,400000
1312,1,0,0,1,1,0,0,1,185.0,230.0,3.0,55.0,4.5,12.0,7,16,1.4,2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,1,0,0,0,411000
1313,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,430000
1314,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,430000
1315,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,435000
1316,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,436500
1317,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,438000
1318,0,0,1,0,0,0,1,0,197.0,200.0,3.0,45.0,5.3,12.0,5,12,1.0,3,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,440000
1319,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.3,16.0,8,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,440000
1320,0,0,1,0,0,0,1,1,194.0,175.0,4.0,50.0,6.1,16.0,8,14,1.2,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,1,0,448000
1321,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.3,16.0,7,12,1.6,2,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,449950
1322,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.3,16.0,8,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,450000
1323,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.3,16.0,8,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,450000
1324,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.5,16.0,7,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,456000
1325,0,0,1,0,0,0,1,1,197.0,250.0,4.0,50.0,4.3,16.0,8,14,1.6,2,115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,470000
1326,0,0,0,0,0,0,1,1,196.0,200.0,3.0,50.0,5.6,12.0,8,17,1.0,3,110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,650000
1327,0,0,0,0,0,0,1,1,198.0,250.0,4.0,50.0,4.1,16.0,7,15,1.6,2,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,650000
1328,0,0,0,0,0,0,1,1,198.0,250.0,4.0,50.0,4.1,16.0,9,17,1.6,2,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,0,0,0,0,1,0,670000
1329,0,0,0,0,0,1,0,1,206.0,250.0,4.0,66.0,4.6,16.0,7,13,1.6,2,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,679900
1330,0,0,0,0,0,1,0,1,204.0,250.0,4.0,66.0,4.6,16.0,8,16,1.6,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,695000
1331,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,7,14,1.6,2,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,699900
1332,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,6,12,1.6,2,120,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,0,0,705000
1333,0,0,0,0,0,1,0,1,208.0,200.0,4.0,59.0,5.9,16.0,9,18,1.4,3,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,705000
1334,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,8,16,1.6,2,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,710000
1335,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,8,16,1.6,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,710000
1336,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,8,16,1.6,2,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,0,0,710000
1337,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,8,16,1.6,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,1,0,710000
1338,0,0,0,0,0,1,0,1,208.0,200.0,4.0,59.0,6.8,16.0,6,12,1.4,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,1,710000
1339,0,0,0,0,0,1,0,1,206.0,250.0,4.0,59.0,4.5,16.0,8,16,1.6,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,0,0,712000
