web-scraper-order,web-scraper-start-url,linkgetter,linkgetter-href,MarkaAdi,Modeladi,Renk,Hiz,MaxTork,Silindir,Depo,Tuketim,Sübap,Guvenlik Group,Model_Yili,Kasa_Tipi,Konfor Group,Rehin_Durum,Haciz_Durum,Tsi(Turbo Supercharger Injection),Yakit,Sanziman,Max_Güc,Garanti,Aktarma,Konum_detay,Konum_sehir,Fiyat
"1669734784-772","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/213420305","Volkswagen","Polo","Beyaz","187 Km/h","175","3","40","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör-6HAlüminyum Alaşım Jant -AJÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","95 Hp","Garantisiz","Önden Çekiş","DOD City Esenyurt","İstanbul","450.000₺"
"1669734792-773","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223426383","Volkswagen","Polo","Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör-6HAlüminyum Alaşım Jant -AJÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","467.000₺"
"1669734801-774","https://dod.com.tr/arac-arama?page=82","Volkswagen Caddy","https://dod.com.tr/arac-detay/Volkswagen/Caddy/221000119","Volkswagen","Caddy","Sarı","172 Km/h","250","4","55","5.9","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Sis Farı - SFÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Cityvan","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECElektrikli ve Isıtmalı AynaHidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Manuel","102 Hp","3 Aylık DOD Garanti","Önden Çekiş","Yağcı Balıkesir","Balıkesir","472.000₺"
"1669734808-775","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223432371","Volkswagen","Polo","Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","475.000₺"
"1669734821-776","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/220100914","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734829-777","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223432373","Volkswagen","Polo","Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","3 Aylık DOD Garanti","Önden Çekiş","Altur","İstanbul","475.000₺"
"1669734836-778","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223431815","Volkswagen","Polo","Saf Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Kartal","İstanbul","495.000₺"
"1669734845-779","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223432521","Volkswagen","Polo","Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","Garantisiz","Önden Çekiş","Erya","İstanbul","499.900₺"
"1669734858-780","https://dod.com.tr/arac-arama?page=82","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/221600182","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734865-781","https://dod.com.tr/arac-arama?page=82","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223428575","Volkswagen","Golf","Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Kartal","İstanbul","502.000₺"
"1669734881-782","https://dod.com.tr/arac-arama?page=81","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223500890","Volkswagen","Polo","Beyaz","187 Km/h","175","3","40","5.8","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","95 Hp","3 Aylık DOD Garanti","Önden Çekiş","Vosmer Bornova","İzmir","520.000₺"
"1669734889-783","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223432520","Volkswagen","Golf","Siyah","196 Km/h","200","3","50","5.7","12","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCTorpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1 Lt","Benzin","Otomatik","110 Hp","Garantisiz","Önden Çekiş","Erya","İstanbul","529.900₺"
"1669734897-784","https://dod.com.tr/arac-arama?page=81","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/223431816","Volkswagen","Polo","Saf Beyaz","185 Km/h","250","4","40","4.5","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Karanlık Sensörlü Farlar - KSFLastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları6 Hoparlör - 6HAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Manuel Klima - AC Yol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","95 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Kartal","İstanbul","530.000₺"
"1669734905-785","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/224200474","Volkswagen","Golf","Beyaz","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı - SFÖn ve Arka Tavan Hava YastıklarıÖn Yan Hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör - 8HAlüminyum Alaşım Jant - AJArka Kol Dayama - KDÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı AynaElektronik Direksiyon AyarıElektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar - SK Torpido Gözü Soğutması - TGSYol Bilgisayarı - YBYükseklik Ayarlı Sürücü KoltuğuYükseklik Ayarlı Yolcu Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Gökmen","Konya","555.000₺"
"1669734913-786","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/222700040","Volkswagen","Golf","Tungsten Gri","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJArka Kol Dayama - KDÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar-SK Torpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Şahintaş","Gaziantep","556.000₺"
"1669734921-787","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/213420295","Volkswagen","Golf","Tungsten Gri","198 Km/h","250","4","50","4.1","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park Ikazi - PS Elekt. Çekiş Kontrol Sistemi -Elektronik Fren Basinç DagilimElektronik Stabilite Programı Fren Asistanı-BAS Lastik Basınç Sensörleri - LBSÖn Park İkazı - ÖPİ Ön Sis Farı-SFÖn ve Arka Tavan Hava YastıklaÖn Yan hava YastıklarıSürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMKYolcu Hava Yastığı""}]","2018","Hatchback","[{""Konfor Group"":""Konfor Aksesuarları2 Bölgeli Otomatik Klima - 2BK8 Hoparlör-8HAlüminyum Alaşım Jant -AJArka Kol Dayama - KDÇok fonksiyonlu Direksiyon-FDDeri Direksiyon - DDi Deri Vites Topuzu - DVTDireksiyondan K. Müzik SistemiElektrikli Arka Camlar - 2AECElektrikli ve Isıtmalı Ayna - Elektronik Direksiyon Ayarı - Elektro-Servo Direksiyon - ELSHidrolik Direksiyon - HD Radyo Cd - RCSpor Koltuklar-SK Torpido Gözü Soğutması - TGSYol Bilgisayari - YBYükseklik Ayarlı S.KoltuğuYükseklik Ayarlı Y.Koltuğu""}]","Yok*","Yok*","1.6 Lt","Dizel","Otomatik","115 Hp","Garantisiz","Önden Çekiş","Doğuş Oto Ankara","Ankara","575.000₺"
"1669734929-788","https://dod.com.tr/arac-arama?page=81","Volkswagen Transporter","https://dod.com.tr/arac-detay/Volkswagen/Transporter/223432635","Volkswagen","Transporter","Siyah","181 Km/h","340","4","70","7.4","16","[{""Guvenlik Group"":""Güvenlik DonanımlarıABS Fren - ABS Arka Park İkazı - PS Elekt. Çekiş Kontrol SistemiElektronik Fren Basınç DağıtımıElektronik Stabilite Programı Fren Asistanı - BAS Sürücü Hava YastığıUzak.Kum.Merk.Kilit - UKMK""}]","2018","Cityvan","[{""Konfor Group"":""Konfor AksesuarlarıAlüminyum Alaşım Jant - AJÇok Fonksiyonlu Direksiyon - FDDeri Direksiyon - DDi Direksiyondan K. Müzik SistemiElektrikli Ön Camlar - 2OECElektrikli ve Isıtmalı AynaHız Sabitleyici - CC Hidrolik Direksiyon - HD Manuel Klima - AC Radyo Cd - RCYol Bilgisayarı - YBYükseklik Ayarlı Direksiyon - YADYükseklik Ayarlı Sürücü Koltuğu""}]","Yok*","Yok*","2 Lt","Dizel","Manuel","150 Hp","3 Aylık DOD Garanti","Önden Çekiş","Avek A.Ş.","İstanbul","575.900₺"
"1669734942-789","https://dod.com.tr/arac-arama?page=81","Volkswagen Transporter","https://dod.com.tr/arac-detay/Volkswagen/Transporter/183409013","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734955-790","https://dod.com.tr/arac-arama?page=81","Volkswagen Polo","https://dod.com.tr/arac-detay/Volkswagen/Polo/224200219","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734969-791","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700098","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734983-792","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700122","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669734996-793","https://dod.com.tr/arac-arama?page=81","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220700138","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669735016-794","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223429108","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669735030-795","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223429276","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669735042-796","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223430094","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669735056-797","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/223430084","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
"1669735072-798","https://dod.com.tr/arac-arama?page=80","Volkswagen Golf","https://dod.com.tr/arac-detay/Volkswagen/Golf/220601494","null","null","null","null","null","null","null","null","null","[]","null","null","[]","null","null","null","null","null","null","null","null","null","null","null"
